route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
4-VIC,3344,10724222:8939498:9199794,Downtown via Hillside,26927,9199794,1
11-VIC,4177,10943934:8939503:8960112,UVic via Uplands,26939,8960112,0
52-VIC,3602,10870172:8939505:8959628,Colwood Exch via Royal Bay,26436,8959628,0
52-VIC,3603,10870172:8939505:8960644,Colwood Exch via Royal Bay,26436,8960644,0
11-VIC,4177,10943931:8939508:8960112,Tillicum Ctr via Gorge,34755,8960112,1
15-VIC,3344,10724600:8939512:8959280,UVic - Fort/Foul Bay Express,19054,8959280,0
26-VIC,3344,10724912:8939514:8959731,Dockyard via McKenzie/Tillicum,31926,8959731,1
21-VIC,3344,10781414:8939515:9199645,Interurban to Viaduct Loop,23520,9199645,0
32-VIC,3602,10869418:8939516:8958859,Cordova Bay,18608,8958859,0
32-VIC,3603,10869418:8939516:8959561,Cordova Bay,18608,8959561,0
31-VIC,3344,10724303:8939519:8958895,Downtown,18859,8958895,1
27-VIC,3602,10868254:8939520:8960476,Gordon Head via Shelbourne,26178,8960476,0
27-VIC,3603,10868254:8939520:9199692,Gordon Head via Shelbourne,26178,9199692,0
95-VIC,3602,10868065:8939526:8959512,Blink - to Langford,18836,8959512,1
95-VIC,3603,10868065:8939526:8959888,Blink - to Langford,18836,8959888,1
8-VIC,3706,10735412:8939527:8959263,Tillicum Ctr via Finalyson,26916,8959263,1
28-VIC,3344,10723580:8939528:8959946,Majestic via Shelbourne,26525,8959946,0
58-VIC,3344,10780781:8939532:9199364,Goldstream Mdws via Westhills,18671,9199364,1
57-VIC,3706,10782108:8939533:8959676,Thetis Heights via McCallum,22957,8959676,0
95-VIC,3603,10867901:8939537:9199610,Blink - to Langford,18836,9199610,1
88-VIC,3603,10870065:8939539:8959149,Sidney,19277,8959149,0
88-VIC,3602,10870065:8939539:8960020,Sidney,19277,8960020,0
28-VIC,3603,10868529:8939540:9199700,Majestic via Shelbourne,26525,9199700,0
72-VIC,3706,10735058:8939541:8960231,Downtown via Saanichton,18716,8960231,1
95-VIC,3706,10735217:8939543:8959032,Blink - to Downtown,18717,8959032,0
31-VIC,3344,10724404:8939545:8960342,Downtown,18859,8960342,1
59-VIC,3603,10870004:8939546:9199441,Royal Bay Exch via Triangle Mtn,18872,9199441,1
59-VIC,3602,10870004:8939546:9199677,Royal Bay Exch via Triangle Mtn,18872,9199677,1
27-VIC,4177,10943063:8939548:8959644,Gordon Head via Shelbourne,26178,8959644,0
7-VIC,4177,10944498:8939549:9199454,UVic via Fairfield,18816,9199454,1
4-VIC,4177,10943526:8939550:8960607,UVic via Hillside,18645,8960607,0
14-VIC,3706,10736272:8939552:9200024,Vic General via Craigflower,26307,9200024,1
28-VIC,3706,10735475:8939554:9199451,Downtown,34676,9199451,1
28-VIC,4177,10942950:8939555:8959132,Downtown,34676,8959132,1
26-VIC,4177,10943853:8939556:8960459,Dockyard via McKenzie/Tillicum,31926,8960459,1
4-VIC,3344,10724174:8939558:8960378,Downtown via Hillside,26927,8960378,1
27-VIC,3706,10735583:8939561:8959714,Downtown,34592,8959714,1
95-VIC,4177,10942821:8939565:8959483,Blink - to Downtown,18717,8959483,0
26-VIC,3344,10724832:8939566:9199954,UVic via Tillicum/McKenzie,31720,9199954,0
6-VIC,3344,10724036:8939570:8959430,Royal Oak Exch via Royal Oak Ctr,18715,8959430,0
28-VIC,3706,10735394:8939572:8960119,Majestic via Shelbourne,26525,8960119,0
57-VIC,3344,10780606:8939576:9200124,Langford Exch via McCallum,22937,9200124,1
8-VIC,3602,10868624:8939577:8959556,Interurban via Finlayson,26945,8959556,1
8-VIC,3603,10868624:8939577:8960443,Interurban via Finlayson,26945,8960443,1
28-VIC,3344,10723655:8939580:8959550,Majestic via Shelbourne,26525,8959550,0
6-VIC,3344,10723991:8939581:8960268,Royal Oak Exch via Royal Oak Ctr,18715,8960268,0
15-VIC,3344,10724661:8939582:8959705,Esquimalt - Fort/Yates Express,23403,8959705,1
11-VIC,4177,10943912:8939583:8959012,UVic via Uplands,26939,8959012,0
6B-VIC,3603,10869273:8939584:9199524,Downtown via Chatterton,21576,9199524,1
6B-VIC,3602,10869273:8939584:9199881,Downtown via Chatterton,21576,9199881,1
26-VIC,3602,10867863:8939588:8958867,UVic via Tillicum/McKenzie,31720,8958867,0
26-VIC,3603,10867863:8939588:8958910,UVic via Tillicum/McKenzie,31720,8958910,0
95-VIC,3602,10868192:8939590:8958891,Blink - to Downtown,18717,8958891,0
95-VIC,3603,10868192:8939590:8960649,Blink - to Downtown,18717,8960649,0
14-VIC,3706,10736282:8939592:8960490,UVic via Richmond,26515,8960490,0
4-VIC,4177,10943517:8939593:9199479,UVic via Hillside,18645,9199479,0
70-VIC,4177,10942656:8939595:8959222,Downtown via Hwy 17,18849,8959222,1
28-VIC,3706,10735525:8939600:8959702,Downtown,34676,8959702,1
95-VIC,3602,10868158:8939601:8959474,Blink - to Langford,18836,8959474,1
95-VIC,3603,10868158:8939601:8959696,Blink - to Langford,18836,8959696,1
15-VIC,4177,10943682:8939602:8958954,Esquimalt - Fort/Yates Express,23403,8958954,1
15-VIC,3344,10724690:8939603:9199746,Esquimalt - Fort/Yates Express,23403,9199746,1
95-VIC,3706,10735258:8939604:8959807,Blink - to Langford,18836,8959807,1
24-VIC,3344,10723924:8939605:8959253,Tillicum Ctr via Colville,21694,8959253,1
95-VIC,4177,10942761:8939607:8959422,Blink - to Downtown,18717,8959422,0
52-VIC,4177,10944400:8939608:8960575,Bear Mountain via Millstream,26332,8960575,1
72-VIC,4177,10942676:8939609:8959511,Swartz Bay Ferry via Saanichton,18512,8959511,0
59-VIC,3603,10869795:8939610:9199397,Royal Bay Exch via Triangle Mtn,18872,9199397,1
59-VIC,3602,10869795:8939610:9199457,Royal Bay Exch via Triangle Mtn,18872,9199457,1
72-VIC,4177,10942660:8939612:8960456,Downtown via Saanichton,18716,8960456,1
95-VIC,4177,10942789:8939614:8959836,Blink - to Langford,18836,8959836,1
88-VIC,3706,10781712:8939615:8959002,Sidney,19277,8959002,0
88-VIC,3603,10870143:8939620:9199496,Airport,18544,9199496,1
88-VIC,3602,10870143:8939620:9199731,Airport,18544,9199731,1
31-VIC,3706,10736014:8939624:8959306,Downtown,18859,8959306,1
52-VIC,3344,10781248:8939627:8959054,Colwood Exch via Royal Bay,26436,8959054,0
27-VIC,4177,10942998:8939629:8958978,Gordon Head via Shelbourne,26178,8958978,0
4-VIC,3706,10736129:8939632:8960473,UVic via Hillside,18645,8960473,0
85-VIC,3603,10870123:8939633:8959383,North Saanich,19285,8959383,0
85-VIC,3602,10870123:8939633:8959809,North Saanich,19285,8959809,0
7-VIC,3344,10781486:8939636:9199746,UVic via Fairfield,18816,9199746,1
6-VIC,4177,10943266:8939637:9199713,Downtown,18962,9199713,1
75-VIC,3602,10869462:8939640:9199443,Downtown,18820,9199443,1
75-VIC,3603,10869462:8939640:9199718,Downtown,18820,9199718,1
3-VIC,3706,10782195:8939642:9199821,Royal Jubilee via Quimper Loop,19489,9199821,1
81-VIC,3344,10780558:8939646:8959308,Swartz Bay Ferry,26295,8959308,0
26-VIC,3603,10867745:8939649:8959265,Dockyard via McKenzie/Tillicum,31926,8959265,1
26-VIC,3602,10867745:8939649:8959405,Dockyard via McKenzie/Tillicum,31926,8959405,1
11-VIC,3344,10755650:8939652:8960659,UVic via Uplands,26939,8960659,0
95-VIC,3602,10868075:8939653:8959512,Blink - to Downtown,18717,8959512,0
95-VIC,3603,10868075:8939653:8959888,Blink - to Downtown,18717,8959888,0
52-VIC,3603,10870224:8939654:8960214,Colwood Exch via Royal Bay,26436,8960214,0
52-VIC,3602,10870224:8939654:8960404,Colwood Exch via Royal Bay,26436,8960404,0
6A-VIC,4177,10943332:8939655:8959752,Downtown via Emily Carr,21741,8959752,1
28-VIC,3706,10735476:8939657:9199451,Majestic via Shelbourne,26525,9199451,0
14-VIC,4177,10943617:8939658:8959939,UVic via Richmond,26515,8959939,0
75-VIC,3706,10735989:8939660:8959634,Downtown,18820,8959634,1
8-VIC,3602,10868603:8939661:8959076,Oak Bay via Finlayson,26940,8959076,0
8-VIC,3603,10868603:8939661:8959977,Oak Bay via Finlayson,26940,8959977,0
58-VIC,3602,10869923:8939662:8959244,Goldstream Mdws via Westhills,18671,8959244,1
58-VIC,3603,10869923:8939662:8959549,Goldstream Mdws via Westhills,18671,8959549,1
61-VIC,3603,10867394:8939665:8959818,Sooke,19373,8959818,1
61-VIC,3602,10867394:8939665:8960104,Sooke,19373,8960104,1
6B-VIC,3603,10869136:8939668:9199524,Downtown via Chatterton,21576,9199524,1
6B-VIC,3602,10869136:8939668:9199881,Downtown via Chatterton,21576,9199881,1
14-VIC,3603,10868389:8939670:8959787,UVic via Richmond,26515,8959787,0
14-VIC,3602,10868389:8939670:8960160,UVic via Richmond,26515,8960160,0
95-VIC,3603,10868128:8939671:8959409,Blink - to Downtown,18717,8959409,0
95-VIC,3602,10868128:8939671:8960145,Blink - to Downtown,18717,8960145,0
11-VIC,3602,10868922:8939672:8959017,UVic via Uplands,26939,8959017,0
11-VIC,3603,10868922:8939672:8959725,UVic via Uplands,26939,8959725,0
32-VIC,4177,10944331:8939673:9199348,Royal Oak Exch,18626,9199348,1
4-VIC,3344,10724233:8939677:8959866,Downtown via Hillside,26927,8959866,1
95-VIC,3706,10735271:8939680:8959570,Blink - to Downtown,18717,8959570,0
57-VIC,3706,10782087:8939681:9199869,Thetis Heights via McCallum,22957,9199869,0
2-VIC,3706,10735675:8939682:9199747,South Oak Bay,23427,9199747,0
6-VIC,3344,10724052:8939694:8960461,Downtown,18962,8960461,1
58-VIC,3603,10869839:8939695:9199397,Langford Exch via Westhills,18751,9199397,0
58-VIC,3602,10869839:8939695:9199457,Langford Exch via Westhills,18751,9199457,0
14-VIC,3706,10736233:8939696:8960414,UVic via Richmond,26515,8960414,0
72-VIC,3344,10880303:8939697:8959247,Swartz Bay Ferry via Saanichton,18512,8959247,0
26-VIC,3603,10867612:8939698:8958973,UVic via Tillicum/McKenzie,31720,8958973,0
26-VIC,3602,10867612:8939698:8959617,UVic via Tillicum/McKenzie,31720,8959617,0
26-VIC,3602,10867773:8939699:8958964,Dockyard via McKenzie/Tillicum,31926,8958964,1
26-VIC,3603,10867773:8939699:8959961,Dockyard via McKenzie/Tillicum,31926,8959961,1
22-VIC,4177,10944231:8939700:8960257,Hillside Ctr via Hastings,19096,8960257,1
24-VIC,3344,10723885:8939703:8960154,Tillicum Ctr via Colville,21694,8960154,1
15-VIC,3603,10867655:8939708:8959150,Esquimalt - Fort/Yates Express,23403,8959150,1
15-VIC,3602,10867655:8939708:8960494,Esquimalt - Fort/Yates Express,23403,8960494,1
6-VIC,4177,10943333:8939709:8960262,Royal Oak Exch via Royal Oak Ctr,18715,8960262,0
70-VIC,3344,10880248:8939710:8959235,Swartz Bay Ferry via Hwy 17,34612,8959235,0
5-VIC,3603,10869686:8939711:9199334,James Bay - Fisherman's Wharf,18724,9199334,1
5-VIC,3602,10869686:8939711:9199377,James Bay - Fisherman's Wharf,18724,9199377,1
72-VIC,4177,10942700:8939713:8960279,Downtown via Saanichton,18716,8960279,1
27-VIC,3706,10735500:8939715:8959614,Downtown,34592,8959614,1
14-VIC,3344,10724595:8939717:8959948,Vic General via Craigflower,26307,8959948,1
2-VIC,3344,10723791:8939718:9199611,South Oak Bay,23427,9199611,0
11-VIC,3602,10869014:8939719:8959188,Tillicum Ctr via Gorge,34755,8959188,1
11-VIC,3603,10869014:8939719:8959491,Tillicum Ctr via Gorge,34755,8959491,1
28-VIC,3344,10723570:8939720:8960532,Majestic via Shelbourne,26525,8960532,0
11-VIC,3344,10755533:8939721:8960462,Tillicum Ctr via Gorge,34755,8960462,1
8-VIC,3344,10723752:8939726:9200132,Tillicum Ctr via Finalyson,26916,9200132,1
52-VIC,3344,10781528:8939728:8959475,Colwood Exch via Royal Bay,26436,8959475,0
11-VIC,3602,10868946:8939729:8958852,UVic via Uplands,26939,8958852,0
11-VIC,3603,10868946:8939729:8960597,UVic via Uplands,26939,8960597,0
6-VIC,4177,10943245:8939731:8960063,Downtown,18962,8960063,1
10-VIC,3602,10870322:8939742:9199347,Royal Jubilee via Vic West,18521,9199347,0
10-VIC,3603,10870322:8939742:9199491,Royal Jubilee via Vic West,18521,9199491,0
26-VIC,3344,10724882:8939743:8959527,UVic via Tillicum/McKenzie,31720,8959527,0
28-VIC,3706,10735523:8939744:8960516,Downtown,34676,8960516,1
4-VIC,3706,10736541:8939746:8960521,UVic via Hillside,18645,8960521,0
52-VIC,3706,10782586:8939748:9199428,Bear Mountain via Millstream,26332,9199428,1
31-VIC,3344,10724422:8939750:8959430,Downtown,18859,8959430,1
26-VIC,3344,10724879:8939752:8959772,Dockyard via McKenzie/Tillicum,31926,8959772,1
27-VIC,3602,10868374:8939753:8960175,Downtown,34592,8960175,1
27-VIC,3603,10868374:8939753:9199654,Downtown,34592,9199654,1
32-VIC,3603,10869423:8939755:8959673,Royal Oak Exch,18626,8959673,1
32-VIC,3602,10869423:8939755:8960287,Royal Oak Exch,18626,8960287,1
12-VIC,3602,10868870:8939758:8959291,UVic via Kenmore,18536,8959291,0
12-VIC,3603,10868870:8939758:8960072,UVic via Kenmore,18536,8960072,0
26-VIC,4177,10943861:8939760:8960607,UVic via Tillicum/McKenzie,31720,8960607,0
61-VIC,4177,10942886:8939761:8960481,Langford Exch,19003,8960481,0
7N-VIC,3602,10868779:8939763:9199470,UVic via Cook St Village,21703,9199470,1
7N-VIC,3603,10868779:8939763:9200106,UVic via Cook St Village,21703,9200106,1
7-VIC,3706,10782515:8939767:9199446,UVic via Fairfield,18816,9199446,1
95-VIC,4177,10942903:8939769:8958956,Blink - to Downtown,18717,8958956,0
8-VIC,4177,10942942:8939775:8959983,Oak Bay via Finlayson,26943,8959983,0
95-VIC,3706,10735339:8939779:8959109,Blink - to Langford,18836,8959109,1
6-VIC,3706,10736121:8939781:8958938,Downtown,18962,8958938,1
14-VIC,3344,10724582:8939783:9199365,UVic via Richmond,26515,9199365,0
15-VIC,3706,10736314:8939787:8960026,Esquimalt - Fort/Yates Express,23403,8960026,1
49-VIC,4177,10944000:8939789:8960039,Skirt Mountain via Florence Lake,34756,8960039,0
61-VIC,3344,10880570:8939792:8959361,Langford Exch,19003,8959361,0
31-VIC,3603,10869566:8939795:8958898,Downtown,18859,8958898,1
31-VIC,3602,10869566:8939795:8958997,Downtown,18859,8958997,1
31-VIC,3344,10724297:8939796:8959488,Downtown,18859,8959488,1
95-VIC,3602,10868162:8939805:8959127,Blink - to Downtown,18717,8959127,0
95-VIC,3603,10868162:8939805:8959340,Blink - to Downtown,18717,8959340,0
70X-VIC,4177,10942665:8939808:8960612,Express to Victoria,21578,8960612,1
15-VIC,3603,10867853:8939810:8960012,Esquimalt - Fort/Yates Express,23403,8960012,1
15-VIC,3602,10867853:8939810:8960135,Esquimalt - Fort/Yates Express,23403,8960135,1
39-VIC,3603,10868855:8939811:8960445,UVic via Royal Oak,19369,8960445,0
39-VIC,3602,10868855:8939811:8960496,UVic via Royal Oak,19369,8960496,0
75-VIC,3602,10869607:8939816:8959377,Saanichton Exch,18742,8959377,0
75-VIC,3603,10869607:8939816:8959503,Saanichton Exch,18742,8959503,0
6-VIC,3602,10869193:8939818:8958990,Royal Oak Exch via Royal Oak Ctr,18715,8958990,0
6-VIC,3603,10869193:8939818:8959987,Royal Oak Exch via Royal Oak Ctr,18715,8959987,0
6-VIC,3344,10723972:8939819:8960268,Downtown,18962,8960268,1
81-VIC,3602,10870052:8939820:8959082,Brentwood,26378,8959082,1
81-VIC,3603,10870052:8939820:8960011,Brentwood,26378,8960011,1
6-VIC,3602,10869224:8939825:8960289,Royal Oak Exch via Royal Oak Ctr,18715,8960289,0
6-VIC,3603,10869224:8939825:8960376,Royal Oak Exch via Royal Oak Ctr,18715,8960376,0
5-VIC,3344,10723777:8939826:9199850,Willows,23383,9199850,0
5-VIC,3603,10869655:8939828:9199673,Willows,23383,9199673,0
5-VIC,3602,10869655:8939828:9200019,Willows,23383,9200019,0
53-VIC,3706,10782084:8939829:8958986,Langford Exch via Atkins,33783,8958986,1
14-VIC,3602,10868354:8939830:8958961,Vic General via Craigflower,26307,8958961,1
14-VIC,3603,10868354:8939830:8959560,Vic General via Craigflower,26307,8959560,1
15-VIC,3344,10724651:8939831:9199901,Esquimalt - Fort/Yates Express,23403,9199901,1
28-VIC,3344,10723724:8939832:9200126,Majestic via Shelbourne,26525,9200126,0
26-VIC,3344,10724834:8939834:9199954,Dockyard via McKenzie/Tillicum,31926,9199954,1
14-VIC,3344,10724543:8939835:9199794,UVic via Richmond,26515,9199794,0
15-VIC,3344,10724727:8939836:8959527,Esquimalt - Fort/Yates Express,23403,8959527,1
15-VIC,3344,10724551:8939838:8960252,Esquimalt - Fort/Yates Express,23403,8960252,1
5-VIC,3706,10735618:8939841:9199919,James Bay - Fisherman's Wharf,18724,9199919,1
72-VIC,3344,10880335:8939843:8959728,Swartz Bay Ferry via Saanichton,18512,8959728,0
4-VIC,3602,10867538:8939844:8959056,UVic via Hillside,18645,8959056,0
4-VIC,3603,10867538:8939844:8959156,UVic via Hillside,18645,8959156,0
95-VIC,3344,10880480:8939845:8959285,Blink - to Langford,18836,8959285,1
25-VIC,3603,10869348:8939846:8959690,Tillicum Ctr via Munro,26113,8959690,1
25-VIC,3602,10869348:8939846:8960344,Tillicum Ctr via Munro,26113,8960344,1
95-VIC,3602,10868079:8939847:8959938,Blink - to Downtown,18717,8959938,0
95-VIC,3603,10868079:8939847:8960623,Blink - to Downtown,18717,8960623,0
30-VIC,3602,10869639:8939848:8958990,Royal Oak Exch via Carey,18634,8958990,0
30-VIC,3603,10869639:8939848:8959987,Royal Oak Exch via Carey,18634,8959987,0
7-VIC,3344,10781226:8939853:9199626,UVic via Fairfield,18816,9199626,1
15-VIC,3344,10724622:8939856:8960005,UVic - Fort/Foul Bay Express,19054,8960005,0
88-VIC,3344,10780561:8939860:8960305,Airport,18544,8960305,1
21-VIC,4177,10944263:8939862:9199880,Interurban to Camosun only,23380,9199880,0
72-VIC,3602,10868008:8939867:8959666,Downtown via Saanichton,18716,8959666,1
72-VIC,3603,10868008:8939867:8960453,Downtown via Saanichton,18716,8960453,1
14-VIC,3603,10868356:8939868:8959953,Vic General via Craigflower,26307,8959953,1
14-VIC,3602,10868356:8939868:8960122,Vic General via Craigflower,26307,8960122,1
26-VIC,3706,10736474:8939869:8959310,Dockyard via McKenzie/Tillicum,31926,8959310,1
31-VIC,3602,10869503:8939871:8959414,Downtown,18859,8959414,1
31-VIC,3603,10869503:8939871:8960078,Downtown,18859,8960078,1
70X-VIC,4177,10942681:8939873:8959965,Express to Victoria,21578,8959965,1
12-VIC,4177,10944349:8939874:9199543,UVic via Kenmore,18536,9199543,0
27-VIC,3602,10868298:8939875:8960314,Downtown,34592,8960314,1
27-VIC,3603,10868298:8939875:9199574,Downtown,34592,9199574,1
75-VIC,3602,10869601:8939876:8959205,Downtown,18820,8959205,1
75-VIC,3603,10869601:8939876:8960509,Downtown,18820,8960509,1
52-VIC,3602,10870178:8939878:8958861,Colwood Exch via Royal Bay,26436,8958861,0
52-VIC,3603,10870178:8939878:8959811,Colwood Exch via Royal Bay,26436,8959811,0
7-VIC,3602,10868776:8939879:9199470,UVic via Fairfield,18816,9199470,1
7-VIC,3603,10868776:8939879:9200106,UVic via Fairfield,18816,9200106,1
95-VIC,3706,10735264:8939882:8959779,Blink - to Langford,18836,8959779,1
6-VIC,4177,10943280:8939884:8960234,Royal Oak Exch via Royal Oak Ctr,18715,8960234,0
26-VIC,4177,10943849:8939889:8959757,UVic via Tillicum/McKenzie,31720,8959757,0
49-VIC,3344,10780818:8939892:9200124,Skirt Mountain via Florence Lake,34756,9200124,0
95-VIC,4177,10942857:8939894:8959966,Blink - to Langford,18836,8959966,1
95-VIC,3344,10880460:8939896:8959285,Blink - to Downtown,18717,8959285,0
31-VIC,4177,10943448:8939898:8959752,Downtown,18859,8959752,1
95-VIC,3344,10880520:8939899:8960097,Blink - to Downtown,18717,8960097,0
31-VIC,3602,10869576:8939903:8959090,Royal Oak Exch via Glanford,18743,8959090,0
31-VIC,3603,10869576:8939903:8960484,Royal Oak Exch via Glanford,18743,8960484,0
15-VIC,3603,10867784:8939905:8959565,Esquimalt - Fort/Yates Express,23403,8959565,1
15-VIC,3602,10867784:8939905:8960426,Esquimalt - Fort/Yates Express,23403,8960426,1
14-VIC,3344,10724719:8939918:8959602,Vic General via Craigflower,26307,8959602,1
22-VIC,4177,10944319:8939919:8959467,Vic General via Hastings,29102,8959467,0
55-VIC,3706,10781777:8939924:8960579,Langford Exch via Happy Valley,26068,8960579,0
4-VIC,3603,10867575:8939925:8960164,UVic via Hillside,18645,8960164,0
15-VIC,4177,10943687:8939926:8959891,UVic - Fort/Foul Bay Express,19054,8959891,0
95-VIC,3706,10735205:8939930:8958991,Blink - to Langford,18836,8958991,1
64-VIC,3603,10869969:8939931:8960153,Sooke via East Sooke,26434,8960153,1
64-VIC,3602,10869969:8939931:8960440,Sooke via East Sooke,26434,8960440,1
27-VIC,4177,10942952:8939932:8959132,Downtown,34592,8959132,1
95-VIC,3706,10735243:8939937:8960159,Blink - to Langford,18836,8960159,1
39-VIC,4177,10944327:8939938:9199880,to Royal Oak Exch only,18868,9199880,1
70-VIC,4177,10944757:8939939:8959222,Swartz Bay Ferry via Hwy 17,34612,8959222,0
